PC	covar	n	r	p
PC1277	SMRIN	1301	-0.002294678944141005	0.9340994742351543
PC1277	SMTSISCH	1301	-0.010934692913467438	0.6935513354471368
PC1278	SMRIN	1301	-0.004347531643822362	0.8755106310847702
PC1278	SMTSISCH	1301	0.011819048781440621	0.6701728206938302
PC1279	SMRIN	1301	0.017355143789757044	0.5316858455562783
PC1279	SMTSISCH	1301	-0.0017303581673220414	0.9502817258815551
PC1280	SMRIN	1301	-0.020930027914346852	0.4506750799072756
PC1280	SMTSISCH	1301	-0.01007494888025685	0.7165622729877251
PC1281	SMRIN	1301	0.005106551521315425	0.8540022471447866
PC1281	SMTSISCH	1301	3.056585831232308e-4	0.9912120236536182
PC1282	SMRIN	1301	-0.009032390298735258	0.744813143807863
PC1282	SMTSISCH	1301	0.010467579629921415	0.7060201525438782
PC1283	SMRIN	1301	0.02328815125677822	0.4013034944086479
PC1283	SMTSISCH	1301	-0.010770698294655944	0.6979196743632847
PC1284	SMRIN	1301	0.02009926324430785	0.4688544311666305
PC1284	SMTSISCH	1301	-0.013743206230518742	0.6204195697951984
PC1285	SMRIN	1301	-0.04236279753107273	0.1267071646173882
PC1285	SMTSISCH	1301	-0.007986053226366753	0.7735153960952532
PC1286	SMRIN	1301	0.005336537117991422	0.8475057147185789
PC1286	SMTSISCH	1301	0.008772843880239928	0.7519016050227247
PC1287	SMRIN	1301	-0.0037191896378008502	0.8933864654486594
PC1287	SMTSISCH	1301	-0.00629832960130231	0.8204542925022725
PC1288	SMRIN	1301	-0.018232683117478634	0.5111397612281201
PC1288	SMTSISCH	1301	0.014162722849440076	0.6097886545179807
PC1289	SMRIN	1301	0.010903979260166098	0.6943686891647218
PC1289	SMTSISCH	1301	0.0015741188090162444	0.9547658960225754
PC1290	SMRIN	1301	0.023238429425642006	0.4023098437881715
PC1290	SMTSISCH	1301	-0.014308516327670771	0.6061131424538562
PC1291	SMRIN	1301	-0.007294094865469434	0.7926707692339658
PC1291	SMTSISCH	1301	0.0014136098506654395	0.9593740948691516
PC1292	SMRIN	1301	0.045289083821453656	0.10250755761562642
PC1292	SMTSISCH	1301	-0.004740079190031744	0.8643744840750701
PC1293	SMRIN	1301	-0.002418059461090087	0.9305648481194253
PC1293	SMTSISCH	1301	0.009286093715123902	0.7379050572226575
PC1294	SMRIN	1301	-0.004675201546292493	0.8662131985176962
PC1294	SMTSISCH	1301	0.003257644037441857	0.9065521497436697
PC1295	SMRIN	1301	-0.025880225068373876	0.35095291093835235
PC1295	SMTSISCH	1301	-0.0058039214298589385	0.8343355393632538
PC1296	SMRIN	1301	0.016926286293781415	0.5418767386494139
PC1296	SMTSISCH	1301	0.00613975806475838	0.824900530109223
PC1297	SMRIN	1301	0.00481342407259428	0.8622966809423673
PC1297	SMTSISCH	1301	0.024721438445644516	0.372947438542064
PC1298	SMRIN	1301	-0.02055440352583741	0.45884494061979164
PC1298	SMTSISCH	1301	-0.007853789637502284	0.7771665867822608
PC1299	SMRIN	1301	0.006353198376270294	0.8189171429570358
PC1299	SMTSISCH	1301	-0.004620232151142452	0.8677716672614235
PC1300	SMRIN	1301	-0.0024268123061050007	0.9303141462525143
PC1300	SMTSISCH	1301	0.021736873821962596	0.4334072678703511
PC1301	SMRIN	1301	0.07812998461324135	0.00480682472517351
PC1301	SMTSISCH	1301	-0.12401822915836094	7.2474067498486915e-6
