PC	covar	n	p
PC1158	SMNABTCH	1301	0.9201577554791096
PC1158	SMGEBTCH	1301	0.996579592175546
PC1159	SMCENTER	1301	0.7178742519865071
PC1159	SMNABTCH	1301	0.9933645871195753
PC1159	SMGEBTCH	1301	0.9994902475675556
PC1160	SMCENTER	1301	0.3979485081764624
PC1160	SMNABTCH	1301	0.24147611763354718
PC1160	SMGEBTCH	1301	0.9040412039988232
PC1161	SMCENTER	1301	0.9715454397860354
PC1161	SMNABTCH	1301	0.7645342290494568
PC1161	SMGEBTCH	1301	0.7849774990990547
PC1162	SMCENTER	1301	0.7325083421058947
PC1162	SMNABTCH	1301	0.7902084894393282
PC1162	SMGEBTCH	1301	0.9768240202779018
PC1163	SMCENTER	1301	0.9157086696740714
PC1163	SMNABTCH	1301	0.9984950800297057
PC1163	SMGEBTCH	1301	0.9999468240569126
PC1164	SMCENTER	1301	0.6043733612373507
PC1164	SMNABTCH	1301	0.9494259359714765
PC1164	SMGEBTCH	1301	0.795576208867413
PC1165	SMCENTER	1301	0.5959441043351685
PC1165	SMNABTCH	1301	0.8283530648443749
PC1165	SMGEBTCH	1301	0.9941705756401977
PC1166	SMCENTER	1301	0.5218479442241024
PC1166	SMNABTCH	1301	0.1982057980752141
PC1166	SMGEBTCH	1301	0.9851326638579305
PC1167	SMCENTER	1301	0.6244481384112337
PC1167	SMNABTCH	1301	0.8500794492546988
PC1167	SMGEBTCH	1301	0.8713566547672632
PC1168	SMCENTER	1301	0.6957674629147625
PC1168	SMNABTCH	1301	0.9695764290359143
PC1168	SMGEBTCH	1301	0.9549653268836807
PC1169	SMCENTER	1301	0.7589897160913495
PC1169	SMNABTCH	1301	0.8897396670418163
PC1169	SMGEBTCH	1301	0.9543305019455867
PC1170	SMCENTER	1301	0.8697159614118176
PC1170	SMNABTCH	1301	0.9913249724709421
PC1170	SMGEBTCH	1301	0.9099333001842282
PC1171	SMCENTER	1301	0.9400025228958246
PC1171	SMNABTCH	1301	0.9249601170620655
PC1171	SMGEBTCH	1301	0.9728261538631378
PC1172	SMCENTER	1301	0.6382917262406558
PC1172	SMNABTCH	1301	0.954533098068708
PC1172	SMGEBTCH	1301	0.9912805310706556
PC1173	SMCENTER	1301	0.9838612203254655
PC1173	SMNABTCH	1301	0.6156484792298271
PC1173	SMGEBTCH	1301	0.9992942553114463
PC1174	SMCENTER	1301	0.5733508143864543
PC1174	SMNABTCH	1301	0.7253645792732489
PC1174	SMGEBTCH	1301	0.8195704675916482
PC1175	SMCENTER	1301	0.3736523831061924
PC1175	SMNABTCH	1301	0.9164903020461443
PC1175	SMGEBTCH	1301	0.6702530170774965
PC1176	SMCENTER	1301	0.863636523041302
PC1176	SMNABTCH	1301	0.9687852858575854
PC1176	SMGEBTCH	1301	0.9228538348688793
PC1177	SMCENTER	1301	0.9374239645298169
PC1177	SMNABTCH	1301	0.9170752534667992
PC1177	SMGEBTCH	1301	0.9999982293559728
PC1178	SMCENTER	1301	0.8995154241205408
PC1178	SMNABTCH	1301	0.9067431178348514
PC1178	SMGEBTCH	1301	0.983744572246873
PC1179	SMCENTER	1301	0.533372624101041
PC1179	SMNABTCH	1301	0.9399105128668288
PC1179	SMGEBTCH	1301	0.9638062890274675
PC1180	SMCENTER	1301	0.29719049739538694
PC1180	SMNABTCH	1301	0.947956946740176
PC1180	SMGEBTCH	1301	0.9995789013910193
PC1181	SMCENTER	1301	0.7375625544496918
PC1181	SMNABTCH	1301	0.4976040931405945
PC1181	SMGEBTCH	1301	0.9878644097234623
PC1182	SMCENTER	1301	0.9619154616266009
PC1182	SMNABTCH	1301	0.99168035746598
PC1182	SMGEBTCH	1301	0.999842472681322
PC1183	SMCENTER	1301	0.8471409474272956
PC1183	SMNABTCH	1301	0.8280435092314882
PC1183	SMGEBTCH	1301	0.8079211910331922
PC1184	SMCENTER	1301	0.27897599542942836
PC1184	SMNABTCH	1301	0.6521080547531093
PC1184	SMGEBTCH	1301	0.979561627465903
PC1185	SMCENTER	1301	0.7671299848290424
PC1185	SMNABTCH	1301	0.3804654873226025
PC1185	SMGEBTCH	1301	0.9997344063467256
PC1186	SMCENTER	1301	0.9756452054360798
PC1186	SMNABTCH	1301	0.9490688407844268
PC1186	SMGEBTCH	1301	0.98040222477082
PC1187	SMCENTER	1301	0.3807098908591752
PC1187	SMNABTCH	1301	0.7369369953834755
PC1187	SMGEBTCH	1301	0.9686121013464684
PC1188	SMCENTER	1301	0.9504647078689686
PC1188	SMNABTCH	1301	0.7636624273518835
PC1188	SMGEBTCH	1301	0.9463222393450517
PC1189	SMCENTER	1301	0.5798397046066411
PC1189	SMNABTCH	1301	0.40645624308569794
PC1189	SMGEBTCH	1301	0.9362973783649737
PC1190	SMCENTER	1301	0.4447945172802307
PC1190	SMNABTCH	1301	0.997952206299465
PC1190	SMGEBTCH	1301	0.9824674785366834
PC1191	SMCENTER	1301	0.715841885248666
PC1191	SMNABTCH	1301	0.9283627213021864
PC1191	SMGEBTCH	1301	0.8225169384837782
PC1192	SMCENTER	1301	0.8743594084330766
PC1192	SMNABTCH	1301	0.9573312608705602
PC1192	SMGEBTCH	1301	0.9998646345173612
PC1193	SMCENTER	1301	0.2200536312582847
PC1193	SMNABTCH	1301	0.26918182386474954
PC1193	SMGEBTCH	1301	0.9467982990777732
PC1194	SMCENTER	1301	0.32113037898057883
PC1194	SMNABTCH	1301	0.6335741073044341
PC1194	SMGEBTCH	1301	0.9990182296908914
PC1195	SMCENTER	1301	0.33592130053023683
PC1195	SMNABTCH	1301	0.6019857784080632
PC1195	SMGEBTCH	1301	0.999806404775194
PC1196	SMCENTER	1301	0.4064092097782654
PC1196	SMNABTCH	1301	0.7513952009461207
PC1196	SMGEBTCH	1301	0.9723757743688763
PC1197	SMCENTER	1301	0.9788213326832343
PC1197	SMNABTCH	1301	0.8992147829600806
PC1197	SMGEBTCH	1301	0.9999838708190685
PC1198	SMCENTER	1301	0.8962794287567992
PC1198	SMNABTCH	1301	0.929244738046349
PC1198	SMGEBTCH	1301	0.9932323395515177
PC1199	SMCENTER	1301	0.7328199900756547
PC1199	SMNABTCH	1301	0.6638192169779957
PC1199	SMGEBTCH	1301	0.9908994628431655
PC1200	SMCENTER	1301	0.97265484098843
PC1200	SMNABTCH	1301	0.8472945547449215
PC1200	SMGEBTCH	1301	0.99501221598551
PC1201	SMCENTER	1301	0.8358211184628348
PC1201	SMNABTCH	1301	0.9973766077714532
PC1201	SMGEBTCH	1301	0.999876664271822
PC1202	SMCENTER	1301	0.6628316712585407
PC1202	SMNABTCH	1301	0.4447088930526966
PC1202	SMGEBTCH	1301	0.6062220840199511
PC1203	SMCENTER	1301	0.4106899254908469
PC1203	SMNABTCH	1301	0.9941398564397144
PC1203	SMGEBTCH	1301	0.999782536342738
PC1204	SMCENTER	1301	0.7338628504548542
PC1204	SMNABTCH	1301	0.4465915846846314
PC1204	SMGEBTCH	1301	0.9994649342427899
PC1205	SMCENTER	1301	0.6844723014676675
PC1205	SMNABTCH	1301	0.8754234585560117
PC1205	SMGEBTCH	1301	0.999783326755542
PC1206	SMCENTER	1301	0.1888167692193644
PC1206	SMNABTCH	1301	0.9979032651359983
PC1206	SMGEBTCH	1301	0.9807299322563146
PC1207	SMCENTER	1301	0.872765889660952
PC1207	SMNABTCH	1301	0.9354678986413547
PC1207	SMGEBTCH	1301	0.8824345730798107
PC1208	SMCENTER	1301	0.7880498456261932
PC1208	SMNABTCH	1301	0.8684048952862343
PC1208	SMGEBTCH	1301	0.9323186707491284
PC1209	SMCENTER	1301	0.9722594343140627
PC1209	SMNABTCH	1301	0.9421243059494621
PC1209	SMGEBTCH	1301	0.9999311878859685
PC1210	SMCENTER	1301	0.8728974614876688
PC1210	SMNABTCH	1301	0.9992299638529224
PC1210	SMGEBTCH	1301	0.9995285185071898
PC1211	SMCENTER	1301	0.5903972355971276
PC1211	SMNABTCH	1301	0.5821617453742005
PC1211	SMGEBTCH	1301	0.9926138439854244
PC1212	SMCENTER	1301	0.25576937632347335
PC1212	SMNABTCH	1301	0.6851399561612321
PC1212	SMGEBTCH	1301	0.9852225954116802
PC1213	SMCENTER	1301	0.5753530786555141
PC1213	SMNABTCH	1301	0.9531984876356026
PC1213	SMGEBTCH	1301	0.7267454797319945
PC1214	SMCENTER	1301	0.8147571167890721
PC1214	SMNABTCH	1301	0.3538635008293748
PC1214	SMGEBTCH	1301	0.7514484579098819
PC1215	SMCENTER	1301	0.9571487193218791
PC1215	SMNABTCH	1301	0.9752348360810218
PC1215	SMGEBTCH	1301	0.9897583921015607
PC1216	SMCENTER	1301	0.988292713116911
PC1216	SMNABTCH	1301	0.9805222645962247
PC1216	SMGEBTCH	1301	0.9674414645450737
PC1217	SMCENTER	1301	0.4299164744115822
PC1217	SMNABTCH	1301	0.9988722029064262
PC1217	SMGEBTCH	1301	0.9998352373943439
PC1218	SMCENTER	1301	0.5287161460039403
PC1218	SMNABTCH	1301	0.9998264455832889
PC1218	SMGEBTCH	1301	0.9948374451990296
PC1219	SMCENTER	1301	0.16324125059294012
PC1219	SMNABTCH	1301	0.9943699595060558
PC1219	SMGEBTCH	1301	0.8578248456444878
PC1220	SMCENTER	1301	0.15389433907639022
PC1220	SMNABTCH	1301	0.9929376185420347
PC1220	SMGEBTCH	1301	0.9607996500123493
PC1221	SMCENTER	1301	0.47187375695845957
PC1221	SMNABTCH	1301	0.6523404360876496
PC1221	SMGEBTCH	1301	0.7386807529454276
PC1222	SMCENTER	1301	0.8594965717041929
PC1222	SMNABTCH	1301	0.844440555537166
PC1222	SMGEBTCH	1301	0.9999967750675678
PC1223	SMCENTER	1301	0.9634820266627155
PC1223	SMNABTCH	1301	0.9099404460351619
PC1223	SMGEBTCH	1301	0.9999757687787015
PC1224	SMCENTER	1301	0.7699099485612486
PC1224	SMNABTCH	1301	0.472779928385379
PC1224	SMGEBTCH	1301	0.7825412086100502
PC1225	SMCENTER	1301	0.8200936936593741
PC1225	SMNABTCH	1301	0.9503742702821012
PC1225	SMGEBTCH	1301	0.9883736842932894
PC1226	SMCENTER	1301	0.4622554730821416
PC1226	SMNABTCH	1301	0.8874590135541648
PC1226	SMGEBTCH	1301	0.995547888800278
PC1227	SMCENTER	1301	0.9358626059188311
PC1227	SMNABTCH	1301	0.9978323822988114
PC1227	SMGEBTCH	1301	0.9258729781675619
PC1228	SMCENTER	1301	0.4490556965345727
PC1228	SMNABTCH	1301	0.8482527976751755
PC1228	SMGEBTCH	1301	0.8535945062026229
PC1229	SMCENTER	1301	0.26027339792346976
PC1229	SMNABTCH	1301	0.9993508126326345
PC1229	SMGEBTCH	1301	0.959248220666643
PC1230	SMCENTER	1301	0.9074652113035727
PC1230	SMNABTCH	1301	0.8147775220557376
PC1230	SMGEBTCH	1301	0.7301030160776448
PC1231	SMCENTER	1301	0.5339998468915444
PC1231	SMNABTCH	1301	0.9901318094841369
PC1231	SMGEBTCH	1301	0.999991596698252
PC1232	SMCENTER	1301	0.2462661268257661
PC1232	SMNABTCH	1301	0.9949773701168267
PC1232	SMGEBTCH	1301	0.8310587965171129
PC1233	SMCENTER	1301	0.4774410369143721
PC1233	SMNABTCH	1301	0.9195061956928247
PC1233	SMGEBTCH	1301	0.7358888753361588
PC1234	SMCENTER	1301	0.6300314417357381
PC1234	SMNABTCH	1301	0.38375877117702456
PC1234	SMGEBTCH	1301	0.9785366100211068
PC1235	SMCENTER	1301	0.47068562573187617
PC1235	SMNABTCH	1301	0.8743460066228751
PC1235	SMGEBTCH	1301	0.9999306145051927
PC1236	SMCENTER	1301	0.8911593743004262
PC1236	SMNABTCH	1301	0.9858174603800638
PC1236	SMGEBTCH	1301	0.998053267027964
PC1237	SMCENTER	1301	0.6809760047028497
PC1237	SMNABTCH	1301	0.5981815318921224
PC1237	SMGEBTCH	1301	0.9809218633410931
PC1238	SMCENTER	1301	0.16694828473575568
PC1238	SMNABTCH	1301	0.9174616230639858
PC1238	SMGEBTCH	1301	0.9549027772197181
PC1239	SMCENTER	1301	0.9602580308287718
PC1239	SMNABTCH	1301	0.8400051933150786
PC1239	SMGEBTCH	1301	0.8899106258032028
PC1240	SMCENTER	1301	0.5183840761870354
PC1240	SMNABTCH	1301	0.7335933102701857
PC1240	SMGEBTCH	1301	0.6990381024411391
PC1241	SMCENTER	1301	0.8575255664544101
PC1241	SMNABTCH	1301	0.9922339304123375
PC1241	SMGEBTCH	1301	0.9786963447596678
PC1242	SMCENTER	1301	0.9520088361237125
PC1242	SMNABTCH	1301	0.9965151671956128
PC1242	SMGEBTCH	1301	0.9063529039923777
PC1243	SMCENTER	1301	0.600632029447336
PC1243	SMNABTCH	1301	0.9861196519550605
PC1243	SMGEBTCH	1301	0.9249410762555874
PC1244	SMCENTER	1301	0.5064173798416856
PC1244	SMNABTCH	1301	0.6608352501066335
PC1244	SMGEBTCH	1301	0.9975493944051297
PC1245	SMCENTER	1301	0.9452230922979447
PC1245	SMNABTCH	1301	0.9883026698686589
PC1245	SMGEBTCH	1301	0.9999768579900947
PC1246	SMCENTER	1301	0.5887515093919156
PC1246	SMNABTCH	1301	0.9574142946780009
PC1246	SMGEBTCH	1301	0.9819617180569483
PC1247	SMCENTER	1301	0.6373950166213643
PC1247	SMNABTCH	1301	0.9902954579150067
PC1247	SMGEBTCH	1301	0.565022840544023
PC1248	SMCENTER	1301	0.9838805451288617
PC1248	SMNABTCH	1301	0.7080414255984651
PC1248	SMGEBTCH	1301	0.9921019553196525
PC1249	SMCENTER	1301	0.9837715197221534
PC1249	SMNABTCH	1301	0.9704440911536696
PC1249	SMGEBTCH	1301	0.9999166603526675
PC1250	SMCENTER	1301	0.6064905048358158
PC1250	SMNABTCH	1301	0.9533601632208721
PC1250	SMGEBTCH	1301	0.9894930014010145
PC1251	SMCENTER	1301	0.8038493883575546
PC1251	SMNABTCH	1301	0.7582269375105145
PC1251	SMGEBTCH	1301	0.9783630799105592
PC1252	SMCENTER	1301	0.8838333670499952
PC1252	SMNABTCH	1301	0.6969029822363191
PC1252	SMGEBTCH	1301	0.9757763502370029
PC1253	SMCENTER	1301	0.9598973861120341
PC1253	SMNABTCH	1301	0.98114399511278
PC1253	SMGEBTCH	1301	0.9595182823059853
PC1254	SMCENTER	1301	0.3626112416978989
PC1254	SMNABTCH	1301	0.9876823480798413
PC1254	SMGEBTCH	1301	0.9780799411914053
PC1255	SMCENTER	1301	0.8321076323794658
PC1255	SMNABTCH	1301	0.9753655236756158
PC1255	SMGEBTCH	1301	0.9942536452380014
PC1256	SMCENTER	1301	0.5619975024852815
PC1256	SMNABTCH	1301	0.9969806810552826
PC1256	SMGEBTCH	1301	0.7390806294286921
PC1257	SMCENTER	1301	0.6192669776820824
PC1257	SMNABTCH	1301	0.9522297918745666
PC1257	SMGEBTCH	1301	0.9904375303944911
PC1258	SMCENTER	1301	0.9108271742891605
PC1258	SMNABTCH	1301	0.9347843490184962
PC1258	SMGEBTCH	1301	0.9999978234505873
PC1259	SMCENTER	1301	0.967614361688667
PC1259	SMNABTCH	1301	0.8808099315419069
PC1259	SMGEBTCH	1301	0.9997188557751202
PC1260	SMCENTER	1301	0.1025459556997999
PC1260	SMNABTCH	1301	0.9941141464597913
PC1260	SMGEBTCH	1301	0.9978508752663541
PC1261	SMCENTER	1301	0.9696484552776372
PC1261	SMNABTCH	1301	0.7115153596074237
PC1261	SMGEBTCH	1301	0.8489811685093199
PC1262	SMCENTER	1301	0.8975445216534299
PC1262	SMNABTCH	1301	0.9938896099124916
PC1262	SMGEBTCH	1301	0.9828498431446329
PC1263	SMCENTER	1301	0.9154509807574207
PC1263	SMNABTCH	1301	0.5799674290738621
PC1263	SMGEBTCH	1301	0.9989294627276203
PC1264	SMCENTER	1301	0.8012318024113627
PC1264	SMNABTCH	1301	0.8009478816109292
PC1264	SMGEBTCH	1301	0.9941770106129287
PC1265	SMCENTER	1301	0.8514997069831565
PC1265	SMNABTCH	1301	0.8703300072584974
PC1265	SMGEBTCH	1301	0.9989502343309931
PC1266	SMCENTER	1301	0.7886107758559002
PC1266	SMNABTCH	1301	0.9602581307932723
PC1266	SMGEBTCH	1301	0.9958389333658653
PC1267	SMCENTER	1301	0.7907150035063183
PC1267	SMNABTCH	1301	0.9965332164642418
PC1267	SMGEBTCH	1301	0.9971740610999478
PC1268	SMCENTER	1301	0.9357088432568819
PC1268	SMNABTCH	1301	0.9960741781736716
PC1268	SMGEBTCH	1301	0.997982870558777
PC1269	SMCENTER	1301	0.8650916790381953
PC1269	SMNABTCH	1301	0.9815268596388051
PC1269	SMGEBTCH	1301	0.9997980808489627
PC1270	SMCENTER	1301	0.4485406875531262
PC1270	SMNABTCH	1301	0.9982671543635424
PC1270	SMGEBTCH	1301	0.9999907825450582
PC1271	SMCENTER	1301	0.736481019912974
PC1271	SMNABTCH	1301	0.9534508907167345
PC1271	SMGEBTCH	1301	0.9358635941423057
PC1272	SMCENTER	1301	0.3074755126142899
PC1272	SMNABTCH	1301	0.9775491889769107
PC1272	SMGEBTCH	1301	0.9497023447719052
PC1273	SMCENTER	1301	0.5528303606656715
PC1273	SMNABTCH	1301	0.871413441976385
PC1273	SMGEBTCH	1301	0.9951406264093003
PC1274	SMCENTER	1301	0.8412552096609773
PC1274	SMNABTCH	1301	0.99567550225649
PC1274	SMGEBTCH	1301	0.9874886085376847
PC1275	SMCENTER	1301	0.5517464188131249
PC1275	SMNABTCH	1301	0.17848278800153755
PC1275	SMGEBTCH	1301	0.9996725902033086
PC1276	SMCENTER	1301	0.6763885471696193
PC1276	SMNABTCH	1301	0.9999404520004546
PC1276	SMGEBTCH	1301	0.9511856845105008
PC1277	SMCENTER	1301	0.9085226653201246
PC1277	SMNABTCH	1301	0.9901571689201007
PC1277	SMGEBTCH	1301	0.9999817836533894
PC1278	SMCENTER	1301	0.8726501895374742
PC1278	SMNABTCH	1301	0.4252913244812644
PC1278	SMGEBTCH	1301	0.9572625567474882
PC1279	SMCENTER	1301	0.9859774840023123
PC1279	SMNABTCH	1301	0.9808222800561122
PC1279	SMGEBTCH	1301	0.9781882408738845
PC1280	SMCENTER	1301	0.7395977026017782
PC1280	SMNABTCH	1301	0.9996209575539294
PC1280	SMGEBTCH	1301	0.9899048666951029
PC1281	SMCENTER	1301	0.7355491007817723
PC1281	SMNABTCH	1301	0.9996053381021448
PC1281	SMGEBTCH	1301	0.9872645023001472
PC1282	SMCENTER	1301	0.7401441988609556
PC1282	SMNABTCH	1301	0.9599764294841807
PC1282	SMGEBTCH	1301	0.9986615478358227
PC1283	SMCENTER	1301	0.5603399782689537
PC1283	SMNABTCH	1301	0.9710953178795851
PC1283	SMGEBTCH	1301	0.9023724151008948
PC1284	SMCENTER	1301	0.9248697134494681
PC1284	SMNABTCH	1301	0.9551700012605722
PC1284	SMGEBTCH	1301	0.9053645505060092
PC1285	SMCENTER	1301	0.7935802527225397
PC1285	SMNABTCH	1301	0.9052341625394948
PC1285	SMGEBTCH	1301	0.998385205780188
PC1286	SMCENTER	1301	0.934342500093561
PC1286	SMNABTCH	1301	0.9891731135683723
PC1286	SMGEBTCH	1301	0.8761319287771152
PC1287	SMCENTER	1301	0.4583826231182358
PC1287	SMNABTCH	1301	0.9761810489975041
PC1287	SMGEBTCH	1301	0.9969110451281225
PC1288	SMCENTER	1301	0.8667524159343561
PC1288	SMNABTCH	1301	0.8064863265594674
PC1288	SMGEBTCH	1301	0.9955747451109922
PC1289	SMCENTER	1301	0.9880269783860318
PC1289	SMNABTCH	1301	0.9932162904969081
PC1289	SMGEBTCH	1301	0.9989826739391129
PC1290	SMCENTER	1301	0.9940194141028784
PC1290	SMNABTCH	1301	0.8330810172534241
PC1290	SMGEBTCH	1301	0.9908376431801668
PC1291	SMCENTER	1301	0.4694289848922965
PC1291	SMNABTCH	1301	0.9799602869956892
PC1291	SMGEBTCH	1301	0.9974291118880424
PC1292	SMCENTER	1301	0.763437985098842
PC1292	SMNABTCH	1301	0.9136873024323934
PC1292	SMGEBTCH	1301	0.9998914263785286
PC1293	SMCENTER	1301	0.7263678008644534
PC1293	SMNABTCH	1301	0.9996896860038329
PC1293	SMGEBTCH	1301	0.9997573922700791
PC1294	SMCENTER	1301	0.8407859331357748
PC1294	SMNABTCH	1301	0.9997579396350884
PC1294	SMGEBTCH	1301	0.8799752191672171
PC1295	SMCENTER	1301	0.43996473667648284
PC1295	SMNABTCH	1301	0.9892668454766154
PC1295	SMGEBTCH	1301	0.9954595419409734
PC1296	SMCENTER	1301	0.8421238852374306
PC1296	SMNABTCH	1301	0.978439382774482
PC1296	SMGEBTCH	1301	0.9998856936340628
PC1297	SMCENTER	1301	0.8925519372167741
PC1297	SMNABTCH	1301	0.9657558986075301
PC1297	SMGEBTCH	1301	0.97564053117443
PC1298	SMCENTER	1301	0.33603205473044007
PC1298	SMNABTCH	1301	0.46761497647456174
PC1298	SMGEBTCH	1301	0.9991980385140466
PC1299	SMCENTER	1301	0.3590974663117024
PC1299	SMNABTCH	1301	0.9998821965591649
PC1299	SMGEBTCH	1301	0.9999988012812822
PC1300	SMCENTER	1301	0.76342518435188
PC1300	SMNABTCH	1301	0.9799532089849043
PC1300	SMGEBTCH	1301	0.9665952979674806
PC1301	SMCENTER	1301	0.15544091237320093
PC1301	SMNABTCH	1301	0.9529642897333646
PC1301	SMGEBTCH	1301	0.0019122298617279012
