PC,covar,n,p
PC881,SMGEBTCH,1301,0.6520474950768864
PC882,SMGEBTCH,1301,0.27292304513706345
PC883,SMGEBTCH,1301,0.9992739810583686
PC884,SMGEBTCH,1301,0.8324279713404704
PC885,SMGEBTCH,1301,0.9378582899525892
PC886,SMGEBTCH,1301,0.9845004848916841
PC887,SMGEBTCH,1301,0.7080187990325921
PC888,SMGEBTCH,1301,0.6935294016665684
PC889,SMGEBTCH,1301,0.9457990504613334
PC890,SMGEBTCH,1301,0.9352429354050311
PC891,SMGEBTCH,1301,0.8014597211169058
PC892,SMGEBTCH,1301,0.9958735048032574
PC893,SMGEBTCH,1301,0.9919029763313806
PC894,SMGEBTCH,1301,0.6401447933516045
PC895,SMGEBTCH,1301,0.995649852215468
PC896,SMGEBTCH,1301,0.5215058358087692
PC897,SMGEBTCH,1301,0.9815836153685147
PC898,SMGEBTCH,1301,0.5342802598499385
PC899,SMGEBTCH,1301,0.12252430551256006
PC900,SMGEBTCH,1301,0.8112305669337176
PC901,SMGEBTCH,1301,0.5655977018644405
PC902,SMGEBTCH,1301,0.9928937965138162
PC903,SMGEBTCH,1301,0.9590074790338606
PC904,SMGEBTCH,1301,0.9935687082090247
PC905,SMGEBTCH,1301,0.522173308517913
PC906,SMGEBTCH,1301,0.9884838547850567
PC907,SMGEBTCH,1301,0.6793580358460187
PC908,SMGEBTCH,1301,0.9473842561806418
PC909,SMGEBTCH,1301,0.6338741471117694
PC910,SMGEBTCH,1301,0.9354417986248551
PC911,SMGEBTCH,1301,0.15561682596998108
PC912,SMGEBTCH,1301,0.682143185660073
PC913,SMGEBTCH,1301,0.40859727567643417
PC914,SMGEBTCH,1301,0.09849278114241442
PC915,SMGEBTCH,1301,0.6290583470004589
PC916,SMGEBTCH,1301,0.9984371367638861
PC917,SMGEBTCH,1301,0.5683927413674676
PC918,SMGEBTCH,1301,0.9787953495872279
PC919,SMGEBTCH,1301,0.9412501220165103
PC920,SMGEBTCH,1301,0.9926897700819228
PC921,SMGEBTCH,1301,0.7213277320117952
PC922,SMGEBTCH,1301,0.761201155509427
PC923,SMGEBTCH,1301,0.7032806505944509
PC924,SMGEBTCH,1301,0.9076965307332081
PC925,SMGEBTCH,1301,0.7838314144600307
PC926,SMGEBTCH,1301,0.6289755762755249
PC927,SMGEBTCH,1301,0.9875178197501402
PC928,SMGEBTCH,1301,0.8335359884552884
PC929,SMGEBTCH,1301,0.9578009540741113
PC930,SMGEBTCH,1301,0.342807989918455
PC931,SMGEBTCH,1301,0.9344744511225639
PC932,SMGEBTCH,1301,0.3259529113628309
PC933,SMGEBTCH,1301,0.9516377500962776
PC934,SMGEBTCH,1301,0.9458626458992291
PC935,SMGEBTCH,1301,0.46654621165181237
PC936,SMGEBTCH,1301,0.6627339441729929
PC937,SMGEBTCH,1301,0.8031645566178486
PC938,SMGEBTCH,1301,0.9456669813607251
PC939,SMGEBTCH,1301,0.9703807826440971
PC940,SMGEBTCH,1301,0.49024158883103613
PC941,SMGEBTCH,1301,0.9994204098666988
PC942,SMGEBTCH,1301,0.9379759800165215
PC943,SMGEBTCH,1301,0.9464086760951668
PC944,SMGEBTCH,1301,0.9595616044635077
PC945,SMGEBTCH,1301,0.7971516539661939
PC946,SMGEBTCH,1301,0.9588256354916274
PC947,SMGEBTCH,1301,0.8863486130384766
PC948,SMGEBTCH,1301,0.7172498084586959
PC949,SMGEBTCH,1301,0.9652707484865414
PC950,SMGEBTCH,1301,0.54549401505287
PC951,SMGEBTCH,1301,0.5817238817884041
PC952,SMGEBTCH,1301,0.9701733042007149
PC953,SMGEBTCH,1301,0.6248445078072393
PC954,SMGEBTCH,1301,0.994336984187518
PC955,SMGEBTCH,1301,0.9722771508048749
PC956,SMGEBTCH,1301,0.9162534849522564
PC957,SMGEBTCH,1301,0.21894796465619365
PC958,SMGEBTCH,1301,0.33602491933889084
PC959,SMGEBTCH,1301,0.9077040962488271
PC960,SMGEBTCH,1301,0.7887572575735674
PC961,SMGEBTCH,1301,0.9815064211408595
PC962,SMGEBTCH,1301,0.8957685268679958
PC963,SMGEBTCH,1301,0.9982358504823092
PC964,SMGEBTCH,1301,0.9957557397136885
PC965,SMGEBTCH,1301,0.9889153235820664
PC966,SMGEBTCH,1301,0.394761361010085
PC967,SMGEBTCH,1301,0.6677119481694462
PC968,SMGEBTCH,1301,0.7377804533425254
PC969,SMGEBTCH,1301,0.9414823606988301
PC970,SMGEBTCH,1301,0.9948950622250607
PC971,SMGEBTCH,1301,0.7472368350761891
PC972,SMGEBTCH,1301,0.7255048402510902
PC973,SMGEBTCH,1301,0.6429452084143233
PC974,SMGEBTCH,1301,0.9448958623050371
PC975,SMGEBTCH,1301,0.35720367485274224
PC976,SMGEBTCH,1301,0.9445861416514177
PC977,SMGEBTCH,1301,0.9236626139463675
PC978,SMGEBTCH,1301,0.5844394258362917
PC979,SMGEBTCH,1301,0.9387346468092879
PC980,SMGEBTCH,1301,0.41437789343622544
PC981,SMGEBTCH,1301,0.9999850897986091
PC982,SMGEBTCH,1301,0.9626517551946117
PC983,SMGEBTCH,1301,0.8343161146274753
PC984,SMGEBTCH,1301,0.9464245167445129
PC985,SMGEBTCH,1301,0.9605035717563217
PC986,SMGEBTCH,1301,0.23968206745509002
PC987,SMGEBTCH,1301,0.985410864115678
PC988,SMGEBTCH,1301,0.7974283423753381
PC989,SMGEBTCH,1301,0.962415212947152
PC990,SMGEBTCH,1301,0.8977939339481069
PC991,SMGEBTCH,1301,0.9314888221317476
PC992,SMGEBTCH,1301,0.9978543098253743
PC993,SMGEBTCH,1301,0.9936346121311483
PC994,SMGEBTCH,1301,0.26020106201328475
PC995,SMGEBTCH,1301,0.9670863580477472
PC996,SMGEBTCH,1301,0.9973752148291953
PC997,SMGEBTCH,1301,0.8472652201266988
PC998,SMGEBTCH,1301,0.9696110480705955
PC999,SMGEBTCH,1301,0.9418868255982907
PC1000,SMGEBTCH,1301,0.7065997680729577
PC1001,SMGEBTCH,1301,0.9981435819467632
PC1002,SMGEBTCH,1301,0.9119938304514229
PC1003,SMGEBTCH,1301,0.9038848791695249
PC1004,SMGEBTCH,1301,0.6505974274108712
PC1005,SMGEBTCH,1301,0.9391582021059491
PC1006,SMGEBTCH,1301,0.9181496014628836
PC1007,SMGEBTCH,1301,0.9714001793541709
PC1008,SMGEBTCH,1301,0.8756608286782959
PC1009,SMGEBTCH,1301,0.9877562159351468
PC1010,SMGEBTCH,1301,0.9991730528862546
PC1011,SMGEBTCH,1301,0.9125378571856849
PC1012,SMGEBTCH,1301,0.863216190297674
PC1013,SMGEBTCH,1301,0.9987434641709463
PC1014,SMGEBTCH,1301,0.9999937771380873
PC1015,SMGEBTCH,1301,0.9991023595970947
PC1016,SMGEBTCH,1301,0.8718621049977366
PC1017,SMGEBTCH,1301,0.9624752672056875
PC1018,SMGEBTCH,1301,0.43773703605635866
PC1019,SMGEBTCH,1301,0.8851694294656424
PC1020,SMGEBTCH,1301,0.8737105069122072
PC1021,SMGEBTCH,1301,0.894653490358741
PC1022,SMGEBTCH,1301,0.9516896937477757
PC1023,SMGEBTCH,1301,0.5540835649891948
PC1024,SMGEBTCH,1301,0.9937670642569643
PC1025,SMGEBTCH,1301,0.9992253393279615
PC1026,SMGEBTCH,1301,0.8378941004451094
PC1027,SMGEBTCH,1301,0.7273814563452778
PC1028,SMGEBTCH,1301,0.9921493318914544
PC1029,SMGEBTCH,1301,0.903390318449731
PC1030,SMGEBTCH,1301,0.6238289110156932
PC1031,SMGEBTCH,1301,0.8321713579909165
PC1032,SMGEBTCH,1301,0.9973885711170221
PC1033,SMGEBTCH,1301,0.9450759808602791
PC1034,SMGEBTCH,1301,0.919010305965478
PC1035,SMGEBTCH,1301,0.9987760691379268
PC1036,SMGEBTCH,1301,0.9753361754148608
PC1037,SMGEBTCH,1301,0.9480519371977407
PC1038,SMGEBTCH,1301,0.2654169299545133
PC1039,SMGEBTCH,1301,0.9426654333487283
PC1040,SMGEBTCH,1301,0.7932075138145201
PC1041,SMGEBTCH,1301,0.7090800324243383
PC1042,SMGEBTCH,1301,0.7300488210201708
PC1043,SMGEBTCH,1301,0.3749077279361453
PC1044,SMGEBTCH,1301,0.745201991676282
PC1045,SMGEBTCH,1301,0.9071234112952402
PC1046,SMGEBTCH,1301,0.991273317117507
PC1047,SMGEBTCH,1301,0.9976139565330909
PC1048,SMGEBTCH,1301,0.7608797265636308
PC1049,SMGEBTCH,1301,0.9666003121782014
PC1050,SMGEBTCH,1301,0.9991546768132407
PC1051,SMGEBTCH,1301,0.9992422536730565
PC1052,SMGEBTCH,1301,0.6227131955961396
PC1053,SMGEBTCH,1301,0.9686435629368977
PC1054,SMGEBTCH,1301,0.8422378765245622
PC1055,SMGEBTCH,1301,0.6409126128748714
PC1056,SMGEBTCH,1301,0.9686658132974174
PC1057,SMGEBTCH,1301,0.9172356496382845
PC1058,SMGEBTCH,1301,0.7781729210381948
PC1059,SMGEBTCH,1301,0.3610293511508134
PC1060,SMGEBTCH,1301,0.8470586289624594
PC1061,SMGEBTCH,1301,0.9090295618260233
PC1062,SMGEBTCH,1301,0.9997974348811092
PC1063,SMGEBTCH,1301,0.9995056864453618
PC1064,SMGEBTCH,1301,0.7889268500168796
PC1065,SMGEBTCH,1301,0.9961711715123316
PC1066,SMGEBTCH,1301,0.9870099745635266
PC1067,SMGEBTCH,1301,0.6361610304571675
PC1068,SMGEBTCH,1301,0.9555018289452597
PC1069,SMGEBTCH,1301,0.9685890696048316
PC1070,SMGEBTCH,1301,0.6831241328289324
PC1071,SMGEBTCH,1301,0.9420977898644847
PC1072,SMGEBTCH,1301,0.9937008314436562
PC1073,SMGEBTCH,1301,0.9562916495274537
PC1074,SMGEBTCH,1301,0.9917750228113582
PC1075,SMGEBTCH,1301,0.4186323213378938
PC1076,SMGEBTCH,1301,0.9968780002605966
PC1077,SMGEBTCH,1301,0.7393613439962186
PC1078,SMGEBTCH,1301,0.49862714596329105
PC1079,SMGEBTCH,1301,0.6788442049115838
PC1080,SMGEBTCH,1301,0.3514377546983122
PC1081,SMGEBTCH,1301,0.6849223938571519
PC1082,SMGEBTCH,1301,0.9915608557610075
PC1083,SMGEBTCH,1301,0.9742763346725847
PC1084,SMGEBTCH,1301,0.9940180511781364
PC1085,SMGEBTCH,1301,0.9937367696942807
PC1086,SMGEBTCH,1301,0.9818573100032072
PC1087,SMGEBTCH,1301,0.16264958897866189
PC1088,SMGEBTCH,1301,0.5706920292628939
PC1089,SMGEBTCH,1301,0.7800039718596974
PC1090,SMGEBTCH,1301,0.9404290491365126
PC1091,SMGEBTCH,1301,0.8815719247109894
PC1092,SMGEBTCH,1301,0.9355258520573594
PC1093,SMGEBTCH,1301,0.7104343375697957
PC1094,SMGEBTCH,1301,0.9549278123042106
PC1095,SMGEBTCH,1301,0.9560848109719668
PC1096,SMGEBTCH,1301,0.9726643983738514
PC1097,SMGEBTCH,1301,0.979943553214096
PC1098,SMGEBTCH,1301,0.9650111295181285
PC1099,SMGEBTCH,1301,0.8790191766204711
PC1100,SMGEBTCH,1301,0.629178384245421
PC1101,SMGEBTCH,1301,0.7756074959372368
PC1102,SMGEBTCH,1301,0.9790132984797223
PC1103,SMGEBTCH,1301,0.9338668789530962
PC1104,SMGEBTCH,1301,0.9960224440740603
PC1105,SMGEBTCH,1301,0.8554195379631596
PC1106,SMGEBTCH,1301,0.9679130316475026
PC1107,SMGEBTCH,1301,0.9968663414410551
PC1108,SMGEBTCH,1301,0.9981659031392627
PC1109,SMGEBTCH,1301,0.8909809589406342
PC1110,SMGEBTCH,1301,0.9859657409509961
PC1111,SMGEBTCH,1301,0.9780840503877836
PC1112,SMGEBTCH,1301,0.9494261604330752
PC1113,SMGEBTCH,1301,0.948850520189707
PC1114,SMGEBTCH,1301,0.9239534787142695
PC1115,SMGEBTCH,1301,0.9969645946459045
PC1116,SMGEBTCH,1301,0.9996846099613677
PC1117,SMGEBTCH,1301,0.9838142700552752
PC1118,SMGEBTCH,1301,0.9908230486488591
PC1119,SMGEBTCH,1301,0.9145635492883504
PC1120,SMGEBTCH,1301,0.9949322503912021
PC1121,SMGEBTCH,1301,0.9892096095462006
PC1122,SMGEBTCH,1301,0.9349398203034627
PC1123,SMGEBTCH,1301,0.9502474457536919
PC1124,SMGEBTCH,1301,0.8764714648079968
PC1125,SMGEBTCH,1301,0.9400182615274357
PC1126,SMGEBTCH,1301,0.9980577023095261
PC1127,SMGEBTCH,1301,0.994085549680705
PC1128,SMGEBTCH,1301,0.879596244469361
PC1129,SMGEBTCH,1301,0.9690519782982172
PC1130,SMGEBTCH,1301,0.9988047182679627
PC1131,SMGEBTCH,1301,0.9998704873645654
PC1132,SMGEBTCH,1301,0.997269797961301
PC1133,SMGEBTCH,1301,0.9331147526495338
PC1134,SMGEBTCH,1301,0.9939948203961005
PC1135,SMGEBTCH,1301,0.9990583872989242
PC1136,SMGEBTCH,1301,0.9740259033242162
PC1137,SMGEBTCH,1301,0.37569616934098354
PC1138,SMGEBTCH,1301,0.9403305279968232
PC1139,SMGEBTCH,1301,0.8415637191527472
PC1140,SMGEBTCH,1301,0.9529292777688331
PC1141,SMGEBTCH,1301,0.8903832450941678
PC1142,SMGEBTCH,1301,0.9287673902192988
PC1143,SMGEBTCH,1301,0.9821894222281027
PC1144,SMGEBTCH,1301,0.9906359899244569
PC1145,SMGEBTCH,1301,0.9947270288987353
PC1146,SMGEBTCH,1301,0.9862282852649267
PC1147,SMGEBTCH,1301,0.9887266696971153
PC1148,SMGEBTCH,1301,0.852971689069498
PC1149,SMGEBTCH,1301,0.9098215221784792
PC1150,SMGEBTCH,1301,0.9979703045836331
PC1151,SMGEBTCH,1301,0.9380225858444333
PC1152,SMGEBTCH,1301,0.8681614299280045
PC1153,SMGEBTCH,1301,0.9998316492228079
PC1154,SMGEBTCH,1301,0.9722622207823874
PC1155,SMGEBTCH,1301,0.945818686049196
PC1156,SMGEBTCH,1301,0.9783909887526709
PC1157,SMGEBTCH,1301,0.9953661332345439
PC1158,SMGEBTCH,1301,0.7849831684682751
PC1159,SMGEBTCH,1301,0.9951457121698314
PC1160,SMGEBTCH,1301,0.9971214554671617
PC1161,SMGEBTCH,1301,0.8308165456192447
PC1162,SMGEBTCH,1301,0.8613351984997805
PC1163,SMGEBTCH,1301,0.9467299897893184
PC1164,SMGEBTCH,1301,0.9965245465269339
PC1165,SMGEBTCH,1301,0.9484669722057297
PC1166,SMGEBTCH,1301,0.995962317762001
PC1167,SMGEBTCH,1301,0.988538739256936
PC1168,SMGEBTCH,1301,0.9673740659099973
PC1169,SMGEBTCH,1301,0.9999790071713659
PC1170,SMGEBTCH,1301,0.6311951022974909
PC1171,SMGEBTCH,1301,0.6824555564728964
PC1172,SMGEBTCH,1301,0.6015171466360247
PC1173,SMGEBTCH,1301,0.990835425885493
PC1174,SMGEBTCH,1301,0.9998252897787132
PC1175,SMGEBTCH,1301,0.9534295828028172
PC1176,SMGEBTCH,1301,0.9991552479646103
PC1177,SMGEBTCH,1301,0.985946513455443
PC1178,SMGEBTCH,1301,0.9723877958842779
PC1179,SMGEBTCH,1301,0.9892780135030207
PC1180,SMGEBTCH,1301,0.9123515565756748
PC1181,SMGEBTCH,1301,0.993660409948033
PC1182,SMGEBTCH,1301,0.9995336925893477
PC1183,SMGEBTCH,1301,0.9999743895040567
PC1184,SMGEBTCH,1301,0.9971148441541633
PC1185,SMGEBTCH,1301,0.9673263207701304
PC1186,SMGEBTCH,1301,0.9919629026624446
PC1187,SMGEBTCH,1301,0.9588079545616568
PC1188,SMGEBTCH,1301,0.9596838265729553
PC1189,SMGEBTCH,1301,0.8748002323192425
PC1190,SMGEBTCH,1301,0.9630433923040043
PC1191,SMGEBTCH,1301,0.95312323463094
PC1192,SMGEBTCH,1301,0.800114031716251
PC1193,SMGEBTCH,1301,0.994750365684128
PC1194,SMGEBTCH,1301,0.9969551564638509
PC1195,SMGEBTCH,1301,0.9993425039144241
PC1196,SMGEBTCH,1301,0.9999865049603622
PC1197,SMGEBTCH,1301,0.9999902391033146
PC1198,SMGEBTCH,1301,0.9884359306428115
PC1199,SMGEBTCH,1301,0.9935728745235282
PC1200,SMGEBTCH,1301,0.9868387545717454
PC1201,SMGEBTCH,1301,0.9863433254724241
PC1202,SMGEBTCH,1301,0.9991482638367071
PC1203,SMGEBTCH,1301,0.8763904111477544
PC1204,SMGEBTCH,1301,0.9696226558419995
PC1205,SMGEBTCH,1301,0.9983714547426406
PC1206,SMGEBTCH,1301,0.8476616198066338
PC1207,SMGEBTCH,1301,0.9412670509403196
PC1208,SMGEBTCH,1301,0.9971008703365213
PC1209,SMGEBTCH,1301,0.9863378573810253
PC1210,SMGEBTCH,1301,0.8921296180754608
PC1211,SMGEBTCH,1301,0.9998716483100446
PC1212,SMGEBTCH,1301,0.9997673863772243
PC1213,SMGEBTCH,1301,0.9725974343612436
PC1214,SMGEBTCH,1301,0.9388472712541727
PC1215,SMGEBTCH,1301,0.9992475794883835
PC1216,SMGEBTCH,1301,0.8691963820601663
PC1217,SMGEBTCH,1301,0.8413863832828236
PC1218,SMGEBTCH,1301,0.997838360919983
PC1219,SMGEBTCH,1301,0.9098664055486025
PC1220,SMGEBTCH,1301,0.9940624006215063
PC1221,SMGEBTCH,1301,0.9998288586606124
PC1222,SMGEBTCH,1301,0.9958496162508335
PC1223,SMGEBTCH,1301,0.9578510541082481
PC1224,SMGEBTCH,1301,0.9997164146023352
PC1225,SMGEBTCH,1301,0.9951148379900443
PC1226,SMGEBTCH,1301,0.5966272797572045
PC1227,SMGEBTCH,1301,0.9989076281356545
PC1228,SMGEBTCH,1301,0.9985385092736656
PC1229,SMGEBTCH,1301,0.7853333258319857
PC1230,SMGEBTCH,1301,0.817670038710836
PC1231,SMGEBTCH,1301,0.48152953689021954
PC1232,SMGEBTCH,1301,0.9996706004096645
PC1233,SMGEBTCH,1301,0.9952389772553855
PC1234,SMGEBTCH,1301,0.9989413573655437
PC1235,SMGEBTCH,1301,0.9995337506071813
PC1236,SMGEBTCH,1301,0.9997819575769664
PC1237,SMGEBTCH,1301,0.9872127211950721
PC1238,SMGEBTCH,1301,0.8845607699052713
PC1239,SMGEBTCH,1301,0.9370327342442484
PC1240,SMGEBTCH,1301,0.599775118593921
PC1241,SMGEBTCH,1301,0.969739561780421
PC1242,SMGEBTCH,1301,0.9753027940529166
PC1243,SMGEBTCH,1301,0.6903553185419808
PC1244,SMGEBTCH,1301,0.9909502592252859
PC1245,SMGEBTCH,1301,0.9993887925139375
PC1246,SMGEBTCH,1301,0.9904061828786955
PC1247,SMGEBTCH,1301,0.6201636412232019
PC1248,SMGEBTCH,1301,0.885980860775642
PC1249,SMGEBTCH,1301,0.9979678772831558
PC1250,SMGEBTCH,1301,0.8951502095871365
PC1251,SMGEBTCH,1301,0.9747606367657642
PC1252,SMGEBTCH,1301,0.9998974813168154
PC1253,SMGEBTCH,1301,0.9907214697372705
PC1254,SMGEBTCH,1301,0.993396601202588
PC1255,SMGEBTCH,1301,0.9970093292332589
PC1256,SMGEBTCH,1301,0.9651417385643248
PC1257,SMGEBTCH,1301,0.9438592960888753
PC1258,SMGEBTCH,1301,0.9996216543573928
PC1259,SMGEBTCH,1301,0.9989390528581905
PC1260,SMGEBTCH,1301,0.9813142540963165
PC1261,SMGEBTCH,1301,0.9656137587730574
PC1262,SMGEBTCH,1301,0.9975964724851534
PC1263,SMGEBTCH,1301,0.9928760736943119
PC1264,SMGEBTCH,1301,0.9991370377014787
PC1265,SMGEBTCH,1301,0.922099805226194
PC1266,SMGEBTCH,1301,0.9904023830482389
PC1267,SMGEBTCH,1301,0.9974131472994758
PC1268,SMGEBTCH,1301,0.9799406529542727
PC1269,SMGEBTCH,1301,0.9979652452492438
PC1270,SMGEBTCH,1301,0.9997310031653439
PC1271,SMGEBTCH,1301,0.9984568004653025
PC1272,SMGEBTCH,1301,0.8887700585777469
PC1273,SMGEBTCH,1301,0.9975743880492909
PC1274,SMGEBTCH,1301,0.9999428263240664
PC1275,SMGEBTCH,1301,0.9999726919012998
PC1276,SMGEBTCH,1301,0.9989832991158816
PC1277,SMGEBTCH,1301,0.9853053702642051
PC1278,SMGEBTCH,1301,0.9808996045117744
PC1279,SMGEBTCH,1301,0.9776043190209085
PC1280,SMGEBTCH,1301,0.9918670915621961
PC1281,SMGEBTCH,1301,0.8260290874463047
PC1282,SMGEBTCH,1301,0.9518628990544408
PC1283,SMGEBTCH,1301,0.9997408935049763
PC1284,SMGEBTCH,1301,0.921480982689379
PC1285,SMGEBTCH,1301,0.9994231947010693
PC1286,SMGEBTCH,1301,0.6787101951175438
PC1287,SMGEBTCH,1301,0.9707869358151325
PC1288,SMGEBTCH,1301,0.9940980708940135
PC1289,SMGEBTCH,1301,0.9979198094827704
PC1290,SMGEBTCH,1301,0.9998343398024626
PC1291,SMGEBTCH,1301,0.9872377725220398
PC1292,SMGEBTCH,1301,0.9899767753551141
PC1293,SMGEBTCH,1301,0.9982195566198673
PC1294,SMGEBTCH,1301,0.9989936636904932
PC1295,SMGEBTCH,1301,0.9779934275648166
PC1296,SMGEBTCH,1301,0.9999997982123664
PC1297,SMGEBTCH,1301,0.9930854120281403
PC1298,SMGEBTCH,1301,0.9979602391688899
PC1299,SMGEBTCH,1301,0.999996213971601
PC1300,SMGEBTCH,1301,0.9775210432546634
PC1301,SMGEBTCH,1301,0.03665405178247412
