Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-11ZUS-1826-SM-5FQTR,0,0.267515758069624,0,0,0.292559777455663,0,0.089355776616994,0,0,0.11030301736413,0,0.11370242222286,0.126563248270728,0,9999,0.107490647170573,1.24300049052719
GTEX-1211K-1226-SM-5EQ4N,0,0.203337701870056,0,0.0331460599874626,0.177121618992558,0,0.11505231577097,0,0,0.177942324653555,0.0452075189960742,0.125785893518258,0.0118396853011909,0.110566880909876,9999,0.115098090432739,1.20474995048112
GTEX-1212Z-0526-SM-5FQSQ,0,0.353133859231295,0,0.0751189202024187,0.130881047031342,0,0.0679749729691442,0,0,0.131628362487675,0.0628802494341275,0.0594140702508737,0,0.118968518393123,9999,0.108612571154852,1.2120924991412
GTEX-12584-2126-SM-5FQUM,0,0.121790280693034,0,0,0.276879251272617,0,0.0571341370652432,0,0,0.178000001595428,0.0923476733804695,0.210945876051958,0,0.06290277994125,9999,0.125615208889287,1.20472954015421
GTEX-12696-1826-SM-5EGJS,0,0.197431046285334,0,0,0.218051864800887,0,0.107500630467885,0,0,0.178289525877689,0.0657396433419821,0.158176816546312,0,0.0748104726799112,9999,0.111855340356469,1.20801811518597
GTEX-12BJ1-0826-SM-5EQ5P,0,0.116854520357706,0,0,0.252858918612098,0,0.120210780359432,0,0,0.170654760605433,0.0891535127176882,0.162833894780893,0,0.0874336125667507,9999,0.115744459000804,1.20370054468735
GTEX-12C56-0826-SM-5EGJ5,0.00838260575201365,0.15397051428063,0,0.017367228184385,0.1674280682555,0,0.129739737557601,0,0,0.191486484057081,0.0593884990862557,0.17603444889722,0,0.0962024139293136,9999,0.117830078544257,1.20804053902833
GTEX-12KS4-1526-SM-5EQ6E,0,0.233009827128838,0,0,0.181778107193269,0,0.15685203170673,0,0,0.0856601274974436,0.0731623161050456,0.188457570924263,0,0.0810800194444116,9999,0.119576146546113,1.21893557861213
GTEX-12WSA-1626-SM-5EGJV,0,0.189103690593256,0,0,0.258669888701928,0,0.0867392406350267,0,0,0.16631117767086,0.0693166946169846,0.11441673374335,0.00227972783534711,0.113162846203248,9999,0.112433619673342,1.20712878347329
GTEX-12WSC-1726-SM-5GCN3,0,0.276469451597066,0,0.0737925660608438,0.147064294591025,0,0.0794115509816807,0,0.00183426053709392,0.177089356127403,0.0631641176236651,0.0861494608216374,0,0.095024941659586,9999,0.124654819398828,1.19359227133098
