Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-11EMC-2826-SM-5PNY6,0,0.365278924480589,0,0.00303546482325032,0.153071561116898,0,0.127318626675959,0,0,0.172961674942414,0.0525446563797125,0.0563352498892249,0,0.0694538416919527,9999,0.1023845083998,1.20772889615412
GTEX-11EQ8-0226-SM-5EQ5G,0,0.366749442712304,0,0.0143364838066665,0.222686823988481,0,0.121928159811979,0,0,0.214063455451294,0,0.0602356342292745,0,0,9999,0.13484871845232899,1.17629035736566
GTEX-11EQ9-2526-SM-5HL66,0,0.309819457253395,0,0,0.289366116070815,0,0.13701473303294,0,0,0.154283740873498,0,0.108838639898403,6.77312870948955e-4,0,9999,0.0942318195077113,1.21408614743764
GTEX-11GS4-2626-SM-5A5LD,0,0.436590536882461,0,0,0.20283624239283,0,0.104148557866503,0,0,0.151422658159366,0,0.0640181207584779,0.0409838839403614,0,9999,0.108355929065083,1.21696469981777
GTEX-11GSO-2326-SM-5A5LX,0,0.24718399144354,0,0.0393320880485133,0.112864333367284,0,0.0989475935321974,0,0,0.228689192005972,0.0766777312005221,0.0954205385012908,0.00758452238346815,0.0933000095172124,9999,0.120381051128667,1.19184756115381
GTEX-11H98-0226-SM-5NQ89,0,0.371980447425169,0,0.0113321293446643,0.200865643161991,0,0.11247072378,0,0,0.190598129115404,0,0.112752927172771,0,0,9999,0.0879970398146878,1.21772315126506
GTEX-11I78-2626-SM-5Q5AI,0,0.416639524856095,0,0,0.187851404082491,0,0.162301954289908,0,0,0.173692038034415,0,0.059515078737091,0,0,9999,0.102851399442837,1.20323572810622
GTEX-11LCK-1126-SM-5A5KC,0,0.42599984646148,0,0,0.266818136414585,0,0.0914558229950837,0,0,0.200452383583417,0,0.0152738105454339,0,0,9999,0.106490762497567,1.19570580245731
GTEX-11NSD-2126-SM-GHWQ8,0,0.220880695526762,0.00818111120182521,0,0.142734692245023,0,0.163666008050843,0,0,0.201595599787412,0.0507885203327353,0.157690997562426,0,0.0544623752929739,9999,0.0999183725260697,1.20877389631902
GTEX-11NUK-0326-SM-5HL5K,0,0.473899235020979,0,0,0.150604847608172,0,0.103590061306719,0,0,0.134039872132894,0,0.0656993586430825,0.0721666252881532,0,9999,0.152565164310062,1.19891829781001
GTEX-11O72-0226-SM-59869,0,0.189212904220231,0,0.00780755624173591,0.262201545105787,0,0.0939786061797474,0,0,0.129081870115037,0.084845985535452,0.129879261870505,0,0.102992270731504,9999,0.114411245200415,1.21099553775935
GTEX-11OC5-0226-SM-GI4XJ,0,0.290564760583012,0,0,0.272020551949838,0,0.0985079409245488,0,0,0.159324468535096,0,0.179582278007504,0,0,9999,0.0952799490621859,1.22356920565724
GTEX-11OF3-2426-SM-5Q5AS,0,0.318726104030124,0,0,0.264618373184413,0,0.0955109643876905,0,0,0.157424374333768,0,0.127988772294205,0.0357314117697997,0,9999,0.121942997481079,1.20899280029971
GTEX-11ONC-2526-SM-5986W,0,0.548072458818313,0,0,0.104651499692113,0,0.156484030661647,0,0,0.123339817863328,0.0130996140964734,0.0496424622143957,0,0.00471011665372922,9999,0.129101000940519,1.19891521875628
GTEX-11P7K-2026-SM-5GU74,0,0.319049876902356,0,0,0.280623747854726,0,0.110524854558651,0,0,0.170927951640221,0,0.0810885036464462,0.0377850653976001,0,9999,0.0919495164756762,1.22025518930891
GTEX-11P81-2426-SM-5GU65,0,0.371317426560992,0,0,0.274486308209505,0,0.114765334114671,0,0,0.15722841150826,0,0.0822025196065714,0,0,9999,0.115421158045325,1.20036846910433
GTEX-11P82-1726-SM-5Q5AT,0,0.299283387656199,0,0,0.22280869188437,0,0.122822793687591,0,0,0.205566902959369,0,0.136187404140938,0.0133308196715325,0,9999,0.0929480046443716,1.21519553017843
GTEX-11PRG-0626-SM-5BC56,0,0.333206329021554,0,0.039281390938195,0.202895489805898,0,0.0745839064850232,0,0,0.216530075635936,0,0.0708872248596162,0.062615583253777,0,9999,0.158069604698595,1.17552036104341
GTEX-11TT1-2426-SM-5EQMK,0,0.260984907388981,0,0,0.252149427815129,0,0.0802940026417399,0,0,0.256562260085841,0,0.150009402068308,0,0,9999,0.103665652325745,1.2007683348243
GTEX-11TTK-0226-SM-5N9EC,0,0.37837922878342,0,0,0.25237401483969,0,0.0452282707631744,0,0,0.22434990804605,0,0.0638561972150553,0.0358123803526107,0,9999,0.129429215531575,1.19234482470101
